node_id,sequence_number,timestamp_seconds,delivery_time_seconds,packet_latency_seconds,predicted_state_code,risk_probability,sensor_valid,fault_flags,sequence_issues
2,58,5820.0,5822.638457039881,2.6384570398813594,2,1.0,True,0,
2,59,5880.0,5883.030810271318,3.0308102713179323,2,1.0,True,0,
2,60,5940.0,5941.366627519231,1.3666275192308603,2,1.0,True,0,
2,61,6000.0,6000.609757445504,0.6097574455043286,2,1.0,True,0,
2,62,6060.0,6061.129589537896,1.1295895378962086,2,1.0,True,0,
2,63,6120.0,6120.872534031655,0.8725340316550501,2,1.0,True,0,
2,64,6180.0,6181.101359156425,1.1013591564251328,2,1.0,True,0,
2,65,6240.0,6241.216769074545,1.2167690745445725,2,1.0,True,0,
2,66,6300.0,6301.017306120875,1.0173061208752188,2,1.0,True,0,
2,67,6360.0,6361.449089788574,1.4490897885743834,2,1.0,True,0,
2,68,6420.0,6420.796877830222,0.7968778302220016,2,1.0,True,0,
2,69,6480.0,6481.149421477302,1.1494214773019849,2,1.0,True,0,
2,70,6540.0,6540.766624836543,0.7666248365430874,2,1.0,True,0,
2,71,6600.0,6600.673331638435,0.6733316384352293,2,1.0,True,0,
2,72,6660.0,6660.935157576105,0.935157576104757,2,1.0,True,0,
2,73,6720.0,6720.819401813212,0.819401813211698,2,1.0,True,0,
2,74,6780.0,6780.690202206982,0.6902022069816667,2,1.0,True,0,
2,75,6840.0,6841.31116319094,1.3111631909396237,2,1.0,True,0,
2,76,6900.0,6900.818172599968,0.8181725999684204,2,1.0,True,0,
2,77,6960.0,6961.476861141527,1.4768611415265696,2,1.0,True,0,
2,78,7020.0,7021.088958606393,1.0889586063931347,2,1.0,True,0,
2,79,7080.0,7091.49381450357,11.49381450357032,2,1.0,True,0,
2,80,7140.0,7140.625226053822,0.625226053822189,2,1.0,True,0,
2,81,7200.0,7201.235659337387,1.2356593373870055,2,1.0,True,0,
