timestamp,run_id,scenario,random_seed,thermal_state,thermal_state_code,will_cross_upper_5m,will_cross_lower_5m,will_excursion_5m,label_available_5m,will_cross_upper_10m,will_cross_lower_10m,will_excursion_10m,label_available_10m,will_cross_upper_15m,will_cross_lower_15m,will_excursion_15m,label_available_15m,current_temperature,previous_temperature,temperature_difference,temperature_slope,temperature_acceleration,distance_from_upper_limit,distance_from_lower_limit,distance_from_nearest_limit,sensor_currently_valid,time_since_previous_valid_sample,rolling_mean_5,rolling_standard_deviation_5,rolling_minimum_5,rolling_maximum_5,rolling_range_5,sample_count_5,valid_sample_count_5,valid_ratio_5,maximum_gap_seconds_5,temperature_slope_ls_5,rolling_mean_10,rolling_standard_deviation_10,rolling_minimum_10,rolling_maximum_10,rolling_range_10,sample_count_10,valid_sample_count_10,valid_ratio_10,maximum_gap_seconds_10,temperature_slope_ls_10,rolling_mean_20,rolling_standard_deviation_20,rolling_minimum_20,rolling_maximum_20,rolling_range_20,sample_count_20,valid_sample_count_20,valid_ratio_20,maximum_gap_seconds_20,temperature_slope_ls_20,feature_valid,feature_invalid_reason
2026-01-01T00:14:00+00:00,ambient_to_cold-20273326-75d9a407ecb1,ambient_to_cold,20273326,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,16.1208,16.3832,-0.2623999999999995,-0.0043733333333333,5.125000000000095e-05,-8.1208,14.1208,8.1208,True,60.0,16.81536,0.519557606430731,16.1208,17.5475,1.4267000000000003,5,5,1.0,60.0,-0.006109,17.775550000000003,1.147286240002911,16.1208,19.8434,3.7226,10,10,1.0,60.0,-0.0066134848484848,18.851999999999997,1.8331521064367091,16.1208,22.0644,5.9436,15,15,1.0,60.0,-0.0070500535714285,True,
2026-01-01T00:15:00+00:00,ambient_to_cold-20273326-75d9a407ecb1,ambient_to_cold,20273326,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,15.6742,16.1208,-0.4465999999999983,-0.0074433333333333,-5.1166666666666334e-05,-7.674200000000001,13.6742,7.674200000000001,True,60.0,16.4407,0.531802053399604,15.6742,17.1952,1.520999999999999,5,5,1.0,60.0,-0.0062521666666666,17.358629999999998,1.0753651705816107,15.6742,19.1468,3.472599999999998,10,10,1.0,60.0,-0.0062261919191919,18.6533875,1.934456669802599,15.6742,22.0644,6.390199999999998,16,16,1.0,60.0,-0.0069742352941176,True,
2026-01-01T00:16:00+00:00,ambient_to_cold-20273326-75d9a407ecb1,ambient_to_cold,20273326,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,15.3984,15.6742,-0.2758000000000002,-0.0045966666666666,4.744444444444391e-05,-7.3984,13.3984,7.3984,True,60.0,16.08134,0.5070479488175059,15.3984,16.8301,1.431700000000001,5,5,1.0,60.0,-0.005954,16.98379,1.039423010568853,15.3984,18.6644,3.266,10,10,1.0,60.0,-0.0060213636363636,18.461917647058826,2.026960537714856,15.3984,22.0644,6.665999999999999,17,17,1.0,60.0,-0.0068755841503267,True,
2026-01-01T00:17:00+00:00,ambient_to_cold-20273326-75d9a407ecb1,ambient_to_cold,20273326,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,14.9017,15.3984,-0.4967000000000006,-0.0082783333333333,-6.13611111111112e-05,-6.9017,12.9017,6.9017,True,60.0,15.69566,0.5239564470450251,14.9017,16.3832,1.4814999999999987,5,5,1.0,60.0,-0.0061423333333333,16.60752,1.0439760349739915,14.9017,18.2812,3.3794999999999984,10,10,1.0,60.0,-0.0060468282828282,18.264127777777777,2.1319871804402912,14.9017,22.0644,7.162699999999999,18,18,1.0,60.0,-0.0068309649122807,True,
2026-01-01T00:18:00+00:00,ambient_to_cold-20273326-75d9a407ecb1,ambient_to_cold,20273326,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,14.7064,14.9017,-0.1952999999999995,-0.0032549999999999,8.372222222222248e-05,-6.7064,12.7064,6.7064,True,60.0,15.3603,0.5130778186591703,14.7064,16.1208,1.4143999999999988,5,5,1.0,60.0,-0.0060021666666666,16.250040000000002,1.0214691685998254,14.7064,17.7429,3.0364999999999984,10,10,1.0,60.0,-0.0059154747474747,18.07687894736842,2.2219940623775334,14.7064,22.0644,7.357999999999999,19,19,1.0,60.0,-0.0067425643274853,True,
2026-01-01T00:19:00+00:00,ambient_to_cold-20273326-75d9a407ecb1,ambient_to_cold,20273326,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,14.3799,14.7064,-0.3265000000000011,-0.0054416666666666,-3.644444444444488e-05,-6.379899999999999,12.3799,6.379899999999999,True,60.0,15.01212,0.4675300178598794,14.3799,15.6742,1.2943000000000016,5,5,1.0,60.0,-0.0054676666666666,15.91374,1.0281929956968294,14.3799,17.5475,3.1676,10,10,1.0,60.0,-0.0059568686868686,17.89203,2.310759240184926,14.3799,22.0644,7.6845,20,20,1.0,60.0,-0.006659573934837,True,
2026-01-01T00:20:00+00:00,ambient_to_cold-20273326-75d9a407ecb1,ambient_to_cold,20273326,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,14.0285,14.3799,-0.3513999999999999,-0.0058566666666666,-6.916666666666327e-06,-6.028499999999999,12.0285,6.028499999999999,True,60.0,14.68298,0.4648471292802228,14.0285,15.3984,1.3699000000000012,5,5,1.0,60.0,-0.005436,15.56184,1.0108625220078256,14.0285,17.1952,3.1667000000000005,10,10,1.0,60.0,-0.0058554343434343,17.490235000000002,2.24812781582254,14.0285,21.4244,7.395899999999999,20,20,1.0,60.0,-0.006481469924812,True,
2026-01-01T00:21:00+00:00,ambient_to_cold-20273326-75d9a407ecb1,ambient_to_cold,20273326,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,13.8799,14.0285,-0.1486,-0.0024766666666666,5.633333333333329e-05,-5.879899999999999,11.8799,5.879899999999999,True,60.0,14.37928,0.3879065681321582,13.8799,14.9017,1.0218000000000007,5,5,1.0,60.0,-0.0045358333333333,15.23031,0.9633465756933084,13.8799,16.8301,2.9502000000000024,10,10,1.0,60.0,-0.0055696262626262,17.11301,2.188520779864799,13.8799,20.9862,7.106300000000001,20,20,1.0,60.0,-0.0063057669172932,True,
2026-01-01T00:22:00+00:00,ambient_to_cold-20273326-75d9a407ecb1,ambient_to_cold,20273326,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,13.4994,13.8799,-0.3804999999999996,-0.0063416666666666,-6.441666666666655e-05,-5.4994,11.4994,5.4994,True,60.0,14.09882,0.4148095051949422,13.4994,14.7064,1.2070000000000007,5,5,1.0,60.0,-0.0048566666666666,14.897240000000002,0.9277786041939228,13.4994,16.3832,2.883799999999999,10,10,1.0,60.0,-0.0053656363636363,16.73867,2.133617020718581,13.4994,20.5162,7.016800000000002,20,20,1.0,60.0,-0.0061468897243107,True,
2026-01-01T00:23:00+00:00,ambient_to_cold-20273326-75d9a407ecb1,ambient_to_cold,20273326,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,13.2659,13.4994,-0.2334999999999993,-0.0038916666666666,4.08333333333334e-05,-5.2659,11.2659,5.2659,True,60.0,13.81072,0.3924102057797131,13.2659,14.3799,1.113999999999999,5,5,1.0,60.0,-0.0045951666666666,14.58551,0.8993980503092192,13.2659,16.1208,2.854899999999999,10,10,1.0,60.0,-0.005197606060606,16.376155,2.0761561584994124,13.2659,20.0333,6.7674,20,20,1.0,60.0,-0.0059796528822055,True,
2026-01-01T00:24:00+00:00,ambient_to_cold-20273326-75d9a407ecb1,ambient_to_cold,20273326,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,13.0176,13.2659,-0.2483000000000004,-0.0041383333333333,-4.1111111111114014e-06,-5.0176,11.0176,5.0176,True,60.0,13.53826,0.3751879667581054,13.0176,14.0285,1.0108999999999997,5,5,1.0,60.0,-0.0043929999999999,14.275189999999998,0.8501417463576447,13.0176,15.6742,2.656600000000001,10,10,1.0,60.0,-0.004917101010101,16.025370000000002,2.020552742469258,13.0176,19.8434,6.825799999999999,20,20,1.0,60.0,-0.005816902255639,True,
2026-01-01T00:25:00+00:00,ambient_to_cold-20273326-75d9a407ecb1,ambient_to_cold,20273326,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,12.7946,13.0176,-0.2229999999999989,-0.0037166666666666,7.0277777777781734e-06,-4.794600000000001,10.7946,4.794600000000001,True,60.0,13.291479999999998,0.3773653794402518,12.7946,13.8799,1.0852999999999984,5,5,1.0,60.0,-0.0044206666666666,13.98723,0.8144395644245351,12.7946,15.3984,2.6037999999999997,10,10,1.0,60.0,-0.0047086363636363,15.67293,1.9368648680535367,12.7946,19.1468,6.352199999999998,20,20,1.0,60.0,-0.0055813884711779,True,
2026-01-01T00:26:00+00:00,ambient_to_cold-20273326-75d9a407ecb1,ambient_to_cold,20273326,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,12.5005,12.7946,-0.2941000000000002,-0.0049016666666666,-1.9750000000000345e-05,-4.500500000000001,10.5005,4.500500000000001,True,60.0,13.0156,0.3495384213503431,12.5005,13.4994,0.998899999999999,5,5,1.0,60.0,-0.0041151666666666,13.69744,0.775390283921605,12.5005,14.9017,2.4011999999999993,10,10,1.0,60.0,-0.0044922424242424,15.340615,1.8817117803412533,12.5005,18.6644,6.1639,20,20,1.0,60.0,-0.0054225526315789,True,
2026-01-01T00:27:00+00:00,ambient_to_cold-20273326-75d9a407ecb1,ambient_to_cold,20273326,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,12.286,12.5005,-0.214500000000001,-0.003575,2.211111111111089e-05,-4.286,10.286,4.286,True,60.0,12.77292,0.3506198362900963,12.286,13.2659,0.9799000000000008,5,5,1.0,60.0,-0.0041281666666666,13.43587,0.7661614060366316,12.286,14.7064,2.4204000000000008,10,10,1.0,60.0,-0.004437303030303,15.021695,1.8311978488069096,12.286,18.2812,5.995199999999999,20,20,1.0,60.0,-0.0052751616541353,True,
2026-01-01T00:28:00+00:00,ambient_to_cold-20273326-75d9a407ecb1,ambient_to_cold,20273326,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,12.0276,12.286,-0.2583999999999999,-0.0043066666666666,-1.2194444444444152e-05,-4.0276,10.0276,4.0276,True,60.0,12.52526,0.3522688155373643,12.0276,13.0176,0.9900000000000002,5,5,1.0,60.0,-0.0041476666666666,13.16799,0.7430621756623254,12.0276,14.3799,2.3522999999999996,10,10,1.0,60.0,-0.0043058484848484,14.709015,1.7811592798722575,12.0276,17.7429,5.715299999999999,20,20,1.0,60.0,-0.0051302769423558,True,
2026-01-01T00:29:00+00:00,ambient_to_cold-20273326-75d9a407ecb1,ambient_to_cold,20273326,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,11.806,12.0276,-0.2216000000000004,-0.0036933333333333,1.0222222222222086e-05,-3.805999999999999,9.806,3.805999999999999,True,60.0,12.28294,0.3469316797297432,11.806,12.7946,0.9886000000000016,5,5,1.0,60.0,-0.0040835,12.9106,0.7242381348700363,11.806,14.0285,2.2225,10,10,1.0,60.0,-0.0041974545454545,14.41217,1.7451542399169375,11.806,17.5475,5.7415,20,20,1.0,60.0,-0.0050230802005012,True,
2026-01-01T00:30:00+00:00,ambient_to_cold-20273326-75d9a407ecb1,ambient_to_cold,20273326,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,11.6839,11.806,-0.1220999999999996,-0.0020349999999999,2.7638888888889112e-05,-3.683899999999999,9.6839,3.683899999999999,True,60.0,12.0608,0.3007091684669827,11.6839,12.5005,0.8166000000000011,5,5,1.0,60.0,-0.003522,12.67614,0.7036040309719875,11.6839,13.8799,2.1959999999999997,10,10,1.0,60.0,-0.0040705252525252,14.11899,1.6853091579588797,11.6839,17.1952,5.5113,20,20,1.0,60.0,-0.004847581453634,True,
2026-01-01T00:31:00+00:00,ambient_to_cold-20273326-75d9a407ecb1,ambient_to_cold,20273326,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,11.3553,11.6839,-0.3285999999999998,-0.0054766666666666,-5.736111111111114e-05,-3.3552999999999997,9.3553,3.3552999999999997,True,60.0,11.83176,0.3143970648719662,11.3553,12.286,0.9307,5,5,1.0,60.0,-0.0036751666666666,12.42368,0.6788818730825192,11.3553,13.4994,2.1441,10,10,1.0,60.0,-0.0039337777777777,13.826995,1.6321003647064949,11.3553,16.8301,5.474800000000002,20,20,1.0,60.0,-0.004696073934837,True,
2026-01-01T00:32:00+00:00,ambient_to_cold-20273326-75d9a407ecb1,ambient_to_cold,20273326,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,11.1872,11.3553,-0.168099999999999,-0.0028016666666666,4.4583333333333534e-05,-3.1872000000000007,9.1872,3.1872000000000007,True,60.0,11.612,0.3039338414854625,11.1872,12.0276,0.8403999999999989,5,5,1.0,60.0,-0.0035524999999999,12.19246,0.6667749518390965,11.1872,13.2659,2.0786999999999995,10,10,1.0,60.0,-0.003862606060606,13.54485,1.5753220938906671,11.1872,16.3832,5.195999999999998,20,20,1.0,60.0,-0.004534305764411,True,
2026-01-01T00:33:00+00:00,ambient_to_cold-20273326-75d9a407ecb1,ambient_to_cold,20273326,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,10.9718,11.1872,-0.2154000000000007,-0.00359,-1.3138888888889347e-05,-2.9718,8.9718,2.9718,True,60.0,11.40084,0.3085672866655075,10.9718,11.806,0.8341999999999992,5,5,1.0,60.0,-0.0036084999999999,11.96305,0.6524826652870019,10.9718,13.0176,2.0458,10,10,1.0,60.0,-0.0037795858585858,13.27428,1.5286102687081755,10.9718,16.1208,5.148999999999999,20,20,1.0,60.0,-0.0044000025062656,True,
2026-01-01T00:34:00+00:00,ambient_to_cold-20273326-75d9a407ecb1,ambient_to_cold,20273326,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,10.928,10.9718,-0.0437999999999991,-0.0007299999999999,4.766666666666709e-05,-2.928000000000001,8.928,2.928000000000001,True,60.0,11.22524,0.2761575970349475,10.928,11.6839,0.7558999999999987,5,5,1.0,60.0,-0.0031588333333333,11.75409,0.61481267626817,10.928,12.7946,1.8666,10,10,1.0,60.0,-0.0035488181818181,13.01464,1.462653106652457,10.928,15.6742,4.7462,20,20,1.0,60.0,-0.0042095563909774,True,
2026-01-01T00:35:00+00:00,ambient_to_cold-20273326-75d9a407ecb1,ambient_to_cold,20273326,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,10.5713,10.928,-0.3567,-0.005945,-8.691666666666692e-05,-2.571300000000001,8.5713,2.571300000000001,True,60.0,11.00272,0.264955795558656,10.5713,11.3553,0.7839999999999989,5,5,1.0,60.0,-0.0030453333333333,11.53176,0.6001642361887531,10.5713,12.5005,1.9292,10,10,1.0,60.0,-0.0034679595959595,12.759495,1.420946053682224,10.5713,15.3984,4.8271,20,20,1.0,60.0,-0.0040914197994987,True,
2026-01-01T00:36:00+00:00,ambient_to_cold-20273326-75d9a407ecb1,ambient_to_cold,20273326,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,10.3629,10.5713,-0.208400000000001,-0.0034733333333333,4.119444444444417e-05,-2.3629,8.3629,2.3629,True,60.0,10.804240000000002,0.2963421306532772,10.3629,11.1872,0.8243000000000009,5,5,1.0,60.0,-0.0034151666666666,11.318,0.5977302267746121,10.3629,12.286,1.9231,10,10,1.0,60.0,-0.0034541818181818,12.50772,1.3764771834651268,10.3629,14.9017,4.5388,20,20,1.0,60.0,-0.003967588972431,True,
2026-01-01T00:37:00+00:00,ambient_to_cold-20273326-75d9a407ecb1,ambient_to_cold,20273326,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,10.1577,10.3629,-0.2051999999999996,-0.0034199999999999,8.888888888892839e-07,-2.1577,8.1577,2.1577,True,60.0,10.59834,0.3157451035251816,10.1577,10.9718,0.8140999999999998,5,5,1.0,60.0,-0.0036555,11.10517,0.5940639899034694,10.1577,12.0276,1.8698999999999997,10,10,1.0,60.0,-0.0034334444444444,12.27052,1.3520348681154972,10.1577,14.7064,4.5487,20,20,1.0,60.0,-0.0038971228070175,True,
2026-01-01T00:38:00+00:00,ambient_to_cold-20273326-75d9a407ecb1,ambient_to_cold,20273326,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,10.0669,10.1577,-0.0907999999999997,-0.0015133333333333,3.1777777777777734e-05,-2.0669000000000004,8.0669,2.0669000000000004,True,60.0,10.41736,0.3090832095085902,10.0669,10.928,0.8611000000000004,5,5,1.0,60.0,-0.0035596666666666,10.9091,0.5806731679697535,10.0669,11.806,1.7390999999999988,10,10,1.0,60.0,-0.003352404040404,12.038545,1.3116048835206022,10.0669,14.3799,4.312999999999999,20,20,1.0,60.0,-0.0037807731829573,True,
2026-01-01T00:39:00+00:00,ambient_to_cold-20273326-75d9a407ecb1,ambient_to_cold,20273326,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,9.9211,10.0669,-0.1458000000000012,-0.00243,-1.5277777777778194e-05,-1.9210999999999991,7.921099999999999,1.9210999999999991,True,60.0,10.21598,0.2282163044134544,9.9211,10.5713,0.6502000000000017,5,5,1.0,60.0,-0.0026606666666666,10.72061,0.5646452752835448,9.9211,11.6839,1.7628000000000004,10,10,1.0,60.0,-0.0032540303030303,11.815605,1.2730619118782462,9.9211,14.0285,4.1074,20,20,1.0,60.0,-0.0036687807017543,True,
2026-01-01T00:40:00+00:00,ambient_to_cold-20273326-75d9a407ecb1,ambient_to_cold,20273326,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,9.7232,9.9211,-0.1978999999999988,-0.0032983333333333,-1.447222222222155e-05,-1.7232000000000005,7.7232,1.7232000000000005,True,60.0,10.04636,0.2159344863613437,9.7232,10.3629,0.6396999999999995,5,5,1.0,60.0,-0.0025266666666666,10.524539999999998,0.5357898379029138,9.7232,11.3553,1.6320999999999994,10,10,1.0,60.0,-0.0030904444444444,11.60034,1.2443513697505617,9.7232,13.8799,4.156699999999999,20,20,1.0,60.0,-0.0035846315789473,True,
2026-01-01T00:41:00+00:00,ambient_to_cold-20273326-75d9a407ecb1,ambient_to_cold,20273326,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,9.5161,9.7232,-0.2071000000000005,-0.0034516666666666,-2.5555555555560127e-06,-1.5160999999999998,7.5161,1.5160999999999998,True,60.0,9.877,0.232681138041184,9.5161,10.1577,0.6416000000000004,5,5,1.0,60.0,-0.0027115,10.34062,0.5347177663029644,9.5161,11.1872,1.671100000000001,10,10,1.0,60.0,-0.0030841414141414,11.38215,1.2075539675311002,9.5161,13.4994,3.9833,20,20,1.0,60.0,-0.0034809949874686,True,
2026-01-01T00:42:00+00:00,ambient_to_cold-20273326-75d9a407ecb1,ambient_to_cold,20273326,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,9.4871,9.5161,-0.0289999999999999,-0.0004833333333333,4.947222222222238e-05,-1.4871,7.4871,1.4871,True,60.0,9.74288,0.2253846525390386,9.4871,10.0669,0.5798000000000005,5,5,1.0,60.0,-0.0026076666666666,10.17061,0.508133406597158,9.4871,10.9718,1.4847,10,10,1.0,60.0,-0.0029194242424242,11.181535,1.1719059489886994,9.4871,13.2659,3.7788,20,20,1.0,60.0,-0.0033750263157894,True,
2026-01-01T00:43:00+00:00,ambient_to_cold-20273326-75d9a407ecb1,ambient_to_cold,20273326,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,9.2976,9.4871,-0.1895000000000006,-0.0031583333333333,-4.458333333333354e-05,-1.2975999999999992,7.297599999999999,1.2975999999999992,True,60.0,9.58902,0.2139682350260112,9.2976,9.9211,0.6234999999999999,5,5,1.0,60.0,-0.0024718333333333,10.00319,0.4921323062958111,9.2976,10.928,1.6304000000000016,10,10,1.0,60.0,-0.0028228585858585,10.98312,1.1376408583556177,9.2976,13.0176,3.7200000000000006,20,20,1.0,60.0,-0.0032750651629072,True,
