timestamp,run_id,split,data_source_type,missing_interval_before,sample_index_in_run,target_temperature_30m,target_temperature_60m,target_temperature_90m,thermal_change_60m,temperature_dining_c,hour,minute_of_day,temp_lag_1,temp_lag_2,temp_lag_4,temp_lag_8,temp_lag_12,temp_delta_1,temp_roll_mean_4,temp_roll_min_4,temp_roll_max_4,temp_roll_std_4,temp_roll_mean_8,temp_roll_min_8,temp_roll_max_8,temp_roll_std_8,temp_roll_mean_12,temp_roll_min_12,temp_roll_max_12,temp_roll_std_12,temp_trend_4,temp_trend_8,humidity_dining_pct,humidity_room_pct,humidity_exterior_pct,co2_dining_raw,co2_room_raw,lighting_dining_raw,lighting_room_raw,exterior_wind,solar_west,solar_east,solar_south,pyranometer
2012-03-13 17:15:00,t15_20120313,train,EXTERNAL_DERIVED_BENCHMARK,False,22,21.7133,21.596,21.4493,stable,21.808,17.0,1035.0,21.832,21.788,21.664,21.488,20.8453,-0.02400000000000091,21.742325,21.664,21.832,0.0698470963962205,21.6471625,21.488,21.832,0.11261975778583568,21.476541666666666,20.8453,21.832,0.28732747420071003,0.05599999999999975,0.049142857142857314,40.8667,37.7867,43.6107,212.064,216.672,20.84,23.5853,1.544,40424.4,4243.46,6537.22,101.244
2012-03-13 17:30:00,t15_20120313,train,EXTERNAL_DERIVED_BENCHMARK,False,23,21.66,21.5307,21.3747,stable,21.768,17.0,1050.0,21.808,21.832,21.6853,21.524,21.0333,-0.03999999999999915,21.778325,21.6853,21.832,0.05592152425482437,21.6871625,21.524,21.832,0.10559455404394746,21.556766666666665,21.0333,21.832,0.22819051007632488,0.040899999999999416,0.04057142857142842,40.9813,37.712,45.8293,211.211,216.299,20.9207,23.2253,1.08867,3024.9,2229.25,2042.88,24.6653
2012-03-13 17:45:00,t15_20120313,train,EXTERNAL_DERIVED_BENCHMARK,False,24,21.596,21.4493,21.276,stable,21.7133,17.0,1065.0,21.768,21.808,21.788,21.584,21.2333,-0.054700000000000415,21.799,21.768,21.832,0.02372762103504863,21.717662500000003,21.584,21.832,0.08780118076506738,21.61799166666667,21.2333,21.832,0.17089740322942368,-0.006666666666666525,0.026285714285714436,41.4107,37.748,47.0693,211.051,216.768,19.4407,23.2427,0.844667,2207.74,1576.96,1512.45,15.57
2012-03-13 18:00:00,t15_20120313,train,EXTERNAL_DERIVED_BENCHMARK,False,25,21.5307,21.3747,21.1987,stable,21.66,18.0,1080.0,21.7133,21.768,21.832,21.612,21.4293,-0.053300000000000125,21.780325,21.7133,21.832,0.044945710306801355,21.733825,21.612,21.832,0.07222874687401071,21.657991666666664,21.4293,21.832,0.12661196269400088,-0.039566666666666826,0.014471428571428848,41.992,37.8373,49.5467,210.763,217.088,11.5887,21.4213,1.442,1017.86,222.208,293.888,5.00933
2012-03-13 18:15:00,t15_20120313,train,EXTERNAL_DERIVED_BENCHMARK,False,26,21.4493,21.276,21.0933,stable,21.596,18.0,1095.0,21.66,21.7133,21.808,21.664,21.488,-0.06400000000000006,21.737325,21.66,21.808,0.055884406366919576,21.739825000000003,21.66,21.832,0.06330159456909289,21.677216666666666,21.488,21.832,0.10631557453587831,-0.04933333333333323,-0.0005714285714287623,43.1973,38.2173,52.2027,210.571,215.616,11.5073,13.362,0.969333,0.0,0.0,0.0,-2.93933
2012-03-13 18:30:00,t15_20120313,train,EXTERNAL_DERIVED_BENCHMARK,False,27,21.3747,21.1987,21.0,stable,21.5307,18.0,1110.0,21.596,21.66,21.768,21.6853,21.524,-0.06530000000000058,21.684325,21.596,21.768,0.06370649005386458,21.731325,21.596,21.832,0.07616998670729787,21.686216666666667,21.524,21.832,0.0937448739339594,-0.057333333333333535,-0.01275714285714307,43.8213,39.356,53.8053,209.92,216.107,11.5073,13.1027,0.798667,0.0,0.0,0.0,-3.904
2012-03-13 18:45:00,t15_20120313,train,EXTERNAL_DERIVED_BENCHMARK,False,28,21.276,21.0933,20.9053,stable,21.4493,18.0,1125.0,21.5307,21.596,21.7133,21.788,21.584,-0.08139999999999858,21.625,21.5307,21.7133,0.0684751414747227,21.712000000000003,21.5307,21.832,0.10096990888373743,21.686775,21.5307,21.832,0.09279217931308528,-0.06086666666666692,-0.03675714285714297,44.3893,40.1587,54.928,209.792,215.477,11.5073,13.6067,0.228,0.0,0.0,0.0,-3.708
2012-03-13 19:00:00,t15_20120313,train,EXTERNAL_DERIVED_BENCHMARK,False,29,21.1987,21.0,20.816,stable,21.3747,19.0,1140.0,21.4493,21.5307,21.66,21.832,21.612,-0.07460000000000022,21.558999999999997,21.4493,21.66,0.07811046664809555,21.6696625,21.4493,21.832,0.1276983548983339,21.67555,21.4493,21.832,0.11092201840334351,-0.07023333333333308,-0.054671428571428544,44.68,40.752,55.752,210.059,214.987,11.4427,13.0213,0.324,0.0,0.0,0.0,-3.64267
2012-03-13 19:15:00,t15_20120313,train,EXTERNAL_DERIVED_BENCHMARK,False,30,21.0933,20.9053,20.72,stable,21.276,19.0,1155.0,21.3747,21.4493,21.596,21.808,21.664,-0.0987000000000009,21.487675,21.3747,21.596,0.08339881219168219,21.6125,21.3747,21.808,0.14359838091006347,21.655775000000002,21.3747,21.832,0.13827021928698724,-0.07376666666666647,-0.06189999999999988,44.64,41.2507,56.0213,210.069,215.115,11.426,13.5413,0.716,0.0,0.0,0.0,-3.708
2012-03-13 19:30:00,t15_20120313,train,EXTERNAL_DERIVED_BENCHMARK,False,31,21.0,20.816,20.628,stable,21.1987,19.0,1170.0,21.276,21.3747,21.5307,21.768,21.6853,-0.07730000000000103,21.407674999999998,21.276,21.5307,0.09393275187592508,21.546,21.276,21.768,0.15992105865080009,21.623441666666665,21.276,21.832,0.17345506362521382,-0.0848999999999999,-0.07028571428571441,44.8213,41.616,56.584,209.909,216.0,11.3113,12.7773,0.110667,0.0,0.0,0.0,-3.904
2012-03-13 19:45:00,t15_20120313,train,EXTERNAL_DERIVED_BENCHMARK,False,32,20.9053,20.72,20.5253,stable,21.0933,19.0,1185.0,21.1987,21.276,21.4493,21.7133,21.788,-0.1053999999999995,21.324675,21.1987,21.4493,0.0952271593348513,21.474837500000003,21.1987,21.7133,0.17154388605760248,21.58289166666667,21.1987,21.832,0.20774329294562935,-0.08353333333333406,-0.07351428571428593,44.7493,42.0027,57.5387,210.656,214.901,11.67,13.3787,0.661333,0.0,0.0,0.0,-3.57733
2012-03-13 20:00:00,t15_20120313,train,EXTERNAL_DERIVED_BENCHMARK,False,33,20.816,20.628,20.43,stable,21.0,20.0,1200.0,21.0933,21.1987,21.3747,21.66,21.832,-0.09329999999999927,21.235675,21.0933,21.3747,0.1031889619823089,21.397337500000003,21.0933,21.66,0.18576697054036506,21.525000000000002,21.0933,21.832,0.23722361813277484,-0.09380000000000048,-0.08095714285714298,44.5867,42.4373,57.9147,210.667,214.549,11.524,13.0213,0.615333,0.0,0.0,0.0,-3.64267
2012-03-13 20:15:00,t15_20120313,train,EXTERNAL_DERIVED_BENCHMARK,False,34,20.72,20.5253,20.3147,stable,20.9053,20.0,1215.0,21.0,21.0933,21.276,21.596,21.808,-0.09469999999999956,21.142,21.0,21.276,0.10453059360774694,21.314837500000003,21.0,21.596,0.1970121946574524,21.45566666666667,21.0,21.808,0.2580360450703737,-0.09199999999999993,-0.08514285714285716,44.3227,42.6267,57.5893,209.877,213.888,11.6053,13.0213,0.458667,0.0,0.0,0.0,-3.64267
2012-03-13 20:30:00,t15_20120313,train,EXTERNAL_DERIVED_BENCHMARK,False,35,20.628,20.43,20.2133,stable,20.816,20.0,1230.0,20.9053,21.0,21.1987,21.5307,21.768,-0.08930000000000149,21.049325,20.9053,21.1987,0.10888393763540025,21.2285,20.9053,21.5307,0.20601751745906743,21.38044166666667,20.9053,21.768,0.27535587415299445,-0.09779999999999944,-0.08934285714285702,44.4693,42.7493,57.1467,210.315,213.675,11.7847,13.2153,0.132,0.0,0.0,0.0,-3.64267
2012-03-13 20:45:00,t15_20120313,train,EXTERNAL_DERIVED_BENCHMARK,False,36,20.5253,20.3147,20.114,stable,20.72,20.0,1245.0,20.816,20.9053,21.0933,21.4493,21.7133,-0.09600000000000009,20.95365,20.816,21.0933,0.10360464516609202,21.1391625,20.816,21.4493,0.2105135502616132,21.30110833333333,20.816,21.7133,0.28906716191436604,-0.09243333333333344,-0.09047142857142886,44.0507,42.808,57.1653,209.429,214.123,11.4427,13.2653,0.119333,0.0,0.0,0.0,-3.512
2012-03-13 21:00:00,t15_20120313,train,EXTERNAL_DERIVED_BENCHMARK,False,37,20.43,20.2133,20.0053,stable,20.628,21.0,1260.0,20.72,20.816,21.0,21.3747,21.66,-0.09199999999999875,20.860325,20.72,21.0,0.10390821370321947,21.048,20.72,21.3747,0.21434632023900066,21.218333333333334,20.72,21.66,0.30114813722744393,-0.09333333333333371,-0.0935285714285717,43.6827,42.8533,57.1813,209.216,214.304,11.5887,12.5813,0.0,0.0,0.0,0.0,-3.38133
2012-03-13 21:15:00,t15_20120313,train,EXTERNAL_DERIVED_BENCHMARK,False,38,20.3147,20.114,19.9007,stable,20.5253,21.0,1275.0,20.628,20.72,20.9053,21.276,21.596,-0.10269999999999868,20.767325,20.628,20.9053,0.10375146685708023,20.9546625,20.628,21.276,0.21433815536145603,21.13233333333333,20.628,21.596,0.30996698838568654,-0.09243333333333344,-0.09257142857142853,43.8027,42.856,57.2453,210.539,215.275,11.524,13.1827,0.0,0.0,0.0,0.0,-3.57733
2012-03-13 21:30:00,t15_20120313,train,EXTERNAL_DERIVED_BENCHMARK,False,39,20.2133,20.0053,19.7953,stable,20.43,21.0,1290.0,20.5253,20.628,20.816,21.1987,21.5307,-0.09530000000000172,20.672325,20.5253,20.816,0.10781519779232303,20.860825,20.5253,21.1987,0.21742162812149823,21.043108333333333,20.5253,21.5307,0.3176638539356107,-0.09689999999999917,-0.09619999999999962,43.624,42.9227,57.3653,211.04,216.832,11.5887,12.8587,0.0,0.0,0.0,0.0,-3.38133
2012-03-13 21:45:00,t15_20120313,train,EXTERNAL_DERIVED_BENCHMARK,False,40,20.114,19.9007,19.6773,stable,20.3147,21.0,1305.0,20.43,20.5253,20.72,21.0933,21.4493,-0.11530000000000129,20.575825,20.43,20.72,0.10877312110535493,20.7647375,20.43,21.0933,0.21672722450987755,20.951383333333336,20.43,21.4493,0.32250560417181035,-0.09666666666666639,-0.09475714285714279,43.136,42.9413,57.5253,211.317,217.867,11.524,12.8587,0.0,0.0,0.0,0.0,-3.44667
2012-03-13 22:00:00,t15_20120313,train,EXTERNAL_DERIVED_BENCHMARK,False,41,20.0053,19.7953,19.5727,stable,20.2133,22.0,1320.0,20.3147,20.43,20.628,21.0,21.3747,-0.10139999999999816,20.4745,20.3147,20.628,0.11582225606507136,20.667412499999998,20.3147,21.0,0.2220835171591014,20.85683333333333,20.3147,21.3747,0.32892332017592907,-0.10443333333333389,-0.09790000000000022,43.2,43.016,57.712,212.384,218.891,11.6053,12.94,0.0,0.0,0.0,0.0,-3.512
2012-03-13 22:15:00,t15_20120313,train,EXTERNAL_DERIVED_BENCHMARK,False,42,19.9007,19.6773,19.442,stable,20.114,22.0,1335.0,20.2133,20.3147,20.5253,20.9053,21.276,-0.0992999999999995,20.370825,20.2133,20.5253,0.11760989275994362,20.569074999999998,20.2133,20.9053,0.22715917189276863,20.76005,20.2133,21.276,0.33314557753830853,-0.10400000000000038,-0.09885714285714288,42.8533,43.0853,57.896,213.163,219.68,11.524,13.1833,0.0,0.0,0.0,0.0,-3.44667
2012-03-14 03:00:00,t15_20120314,train,EXTERNAL_DERIVED_BENCHMARK,False,12,17.5733,17.3667,17.126,stable,17.8333,3.0,180.0,17.9553,18.09,18.36,18.8533,19.3327,-0.12199999999999989,18.161,17.9553,18.36,0.15247276806041257,18.4165,17.9553,18.8533,0.29253746341281733,18.663166666666665,17.9553,19.3327,0.43054279565321973,-0.13489999999999944,-0.12828571428571425,40.676,43.1653,56.8533,221.12,222.795,11.768,13.428,0.0,0.0,0.0,0.0,-3.18533
2012-03-14 03:15:00,t15_20120314,train,EXTERNAL_DERIVED_BENCHMARK,False,13,17.4713,17.268,16.9933,stable,17.7047,3.0,195.0,17.8333,17.9553,18.2387,18.7267,19.238,-0.12860000000000227,18.029325,17.8333,18.2387,0.1511827102383225,18.289,17.8333,18.7267,0.29662757373515797,18.538216666666667,17.8333,19.238,0.4356469285888411,-0.1351333333333334,-0.1276285714285714,40.488,43.104,56.6053,220.853,220.747,11.524,13.3467,0.168,0.0,0.0,0.0,-3.18533
2012-03-14 03:30:00,t15_20120314,train,EXTERNAL_DERIVED_BENCHMARK,False,14,17.3667,17.126,16.904,stable,17.5733,3.0,210.0,17.7047,17.8333,18.09,18.6073,19.0933,-0.1313999999999993,17.895825,17.7047,18.09,0.14289799465004532,18.16125,17.7047,18.6073,0.30065928390789387,18.410441666666667,17.7047,19.0933,0.43651984196661536,-0.12843333333333362,-0.12894285714285708,40.3333,42.872,56.2693,218.784,216.928,11.7847,13.3467,0.508,0.0,0.0,0.0,-3.10733
2012-03-14 03:45:00,t15_20120314,train,EXTERNAL_DERIVED_BENCHMARK,False,15,17.268,16.9933,16.83,stable,17.4713,3.0,225.0,17.5733,17.7047,17.9553,18.5007,18.962,-0.10200000000000031,17.76665,17.5733,17.9553,0.14252462068009222,18.032,17.5733,18.5007,0.30336614428773795,18.283775000000002,17.5733,18.962,0.44050843753743346,-0.12733333333333383,-0.1324857142857141,40.4413,42.8507,56.0453,216.373,217.216,11.6053,13.2653,0.0413333,0.0,0.0,0.0,-3.25067
2012-03-14 04:00:00,t15_20120314,train,EXTERNAL_DERIVED_BENCHMARK,False,16,17.126,16.904,16.7333,stable,17.3667,4.0,240.0,17.4713,17.5733,17.8333,18.36,18.8533,-0.1045999999999978,17.64565,17.4713,17.8333,0.13631935849322163,17.903325000000002,17.4713,18.36,0.2954858065542402,18.15955,17.4713,18.8533,0.44191972027357157,-0.1206666666666673,-0.12695714285714285,40.4253,42.8933,55.984,216.043,215.957,11.9473,13.428,0.0,0.0,0.0,0.0,-3.12
2012-03-14 04:15:00,t15_20120314,train,EXTERNAL_DERIVED_BENCHMARK,False,17,16.9933,16.83,16.61,stable,17.268,4.0,255.0,17.3667,17.4713,17.7047,18.2387,18.7267,-0.0987000000000009,17.529,17.3667,17.7047,0.1250035599493162,17.7791625,17.3667,18.2387,0.2860460231217358,18.035666666666668,17.3667,18.7267,0.43843220367832,-0.1126666666666658,-0.12457142857142856,40.372,42.856,56.0373,214.187,215.392,11.622,13.428,0.230667,0.0,0.0,0.0,-3.18533
2012-03-14 04:30:00,t15_20120314,train,EXTERNAL_DERIVED_BENCHMARK,False,18,16.904,16.7333,16.504,stable,17.126,4.0,270.0,17.268,17.3667,17.5733,18.09,18.6073,-0.14199999999999946,17.419825,17.268,17.5733,0.11410230880662117,17.657825,17.268,18.09,0.2708571336978442,17.914108333333335,17.268,18.6073,0.4321594486959979,-0.10176666666666634,-0.11742857142857131,40.3133,42.752,56.0667,213.003,213.781,11.7847,13.1027,0.663333,0.0,0.0,0.0,-3.17267
2012-03-14 04:45:00,t15_20120314,train,EXTERNAL_DERIVED_BENCHMARK,False,19,16.83,16.61,16.3927,stable,16.9933,4.0,285.0,17.126,17.268,17.4713,17.9553,18.5007,-0.13269999999999982,17.308,17.126,17.4713,0.1273151404979025,17.537325,17.126,17.9553,0.26617881560149215,17.790666666666667,17.126,18.5007,0.4280661345581583,-0.11509999999999938,-0.11847142857142856,40.312,42.648,56.1867,212.619,213.419,11.6053,12.7607,1.298,0.0,0.0,0.0,-3.25067
2012-03-14 05:00:00,t15_20120314,train,EXTERNAL_DERIVED_BENCHMARK,False,20,16.7333,16.504,16.282,stable,16.904,5.0,300.0,16.9933,17.126,17.3667,17.8333,18.36,-0.08930000000000149,17.1885,16.9933,17.3667,0.14149627203569592,17.417075,16.9933,17.8333,0.26748572274985855,17.66505,16.9933,18.36,0.42241163671629856,-0.12446666666666673,-0.11999999999999998,40.3413,42.672,56.104,211.168,212.672,11.6053,13.2653,0.706,0.0,0.0,0.0,-3.25067
2012-03-14 05:15:00,t15_20120314,train,EXTERNAL_DERIVED_BENCHMARK,False,21,16.61,16.3927,16.178,stable,16.83,5.0,315.0,16.904,16.9933,17.268,17.7047,18.2387,-0.07400000000000162,17.072825,16.904,17.268,0.1376108348750165,17.3009125,16.904,17.7047,0.2632588528307552,17.543716666666665,16.904,18.2387,0.4144031206312262,-0.12133333333333358,-0.11438571428571416,40.376,42.776,56.0907,211.317,212.992,11.622,13.428,0.0,0.0,0.0,0.0,-3.12
2012-03-14 05:30:00,t15_20120314,train,EXTERNAL_DERIVED_BENCHMARK,False,22,16.504,16.282,16.1087,stable,16.7333,5.0,330.0,16.83,16.904,17.126,17.5733,18.09,-0.09669999999999845,16.963325,16.83,17.126,0.11029128195373718,17.191575,16.83,17.5733,0.25434192413956574,17.426325000000002,16.83,18.09,0.40018530733691776,-0.09866666666666764,-0.10618571428571448,40.372,42.8667,56.4747,211.2,213.856,11.866,13.3467,0.0,0.0,0.0,0.0,-3.12
2012-03-14 05:45:00,t15_20120314,train,EXTERNAL_DERIVED_BENCHMARK,False,23,16.3927,16.178,16.0233,stable,16.61,5.0,345.0,16.7333,16.83,16.9933,17.4713,17.9553,-0.12330000000000041,16.86515,16.7333,16.9933,0.09559248139889452,17.086575,16.7333,17.4713,0.24840000880639584,17.313266666666667,16.7333,17.9553,0.3881808284235144,-0.08666666666666718,-0.10542857142857136,40.4253,42.9387,57.0773,210.304,214.005,11.768,13.3467,0.0,0.0,0.0,0.0,-3.18533
2012-03-14 06:00:00,t15_20120314,train,EXTERNAL_DERIVED_BENCHMARK,False,24,16.282,16.1087,15.99,stable,16.504,6.0,360.0,16.61,16.7333,16.904,17.3667,17.8333,-0.1059999999999981,16.769325,16.61,16.904,0.11011478953799626,16.9789125,16.61,17.3667,0.24494928269698707,17.201158333333336,16.61,17.8333,0.38076350152979793,-0.09800000000000016,-0.10810000000000031,40.48,42.9787,56.8853,210.571,214.229,11.524,13.672,0.0,0.0,0.0,0.0,-3.18533
2012-03-14 06:15:00,t15_20120314,train,EXTERNAL_DERIVED_BENCHMARK,False,25,16.178,16.0233,15.96,stable,16.3927,6.0,375.0,16.504,16.61,16.83,17.268,17.7047,-0.11129999999999995,16.669325,16.504,16.83,0.12324880070408799,16.871074999999998,16.504,17.268,0.24034676381224498,17.09038333333333,16.504,17.7047,0.37404807808921003,-0.10866666666666565,-0.10914285714285706,40.4373,43.016,56.9093,211.072,214.197,11.6053,13.8507,0.0,0.0,0.0,0.0,-2.19667
2012-03-14 06:30:00,t15_20120314,train,EXTERNAL_DERIVED_BENCHMARK,False,26,16.1087,15.99,15.97,stable,16.282,6.0,390.0,16.3927,16.504,16.7333,17.126,17.5733,-0.11070000000000135,16.560000000000002,16.3927,16.7333,0.12615286362185657,16.7616625,16.3927,17.126,0.23389553190210757,16.98105,16.3927,17.5733,0.3702336323188499,-0.11353333333333282,-0.10475714285714284,40.448,43.0747,56.9573,211.093,214.496,11.6053,19.6253,0.0,150.528,2042.88,738.304,6.454
2012-03-14 06:45:00,t15_20120314,train,EXTERNAL_DERIVED_BENCHMARK,False,27,16.0233,15.96,15.9967,stable,16.178,6.0,405.0,16.282,16.3927,16.61,16.9933,17.4713,-0.1039999999999992,16.447175,16.282,16.61,0.12246567631378812,16.6561625,16.282,16.9933,0.2361009473589001,16.87344166666667,16.282,17.4713,0.370116142713651,-0.10933333333333313,-0.1016142857142859,40.44,43.0853,57.088,211.467,217.077,20.0447,23.44,0.0,4107.26,22017.0,7059.8,32.7267
2012-03-14 07:00:00,t15_20120314,train,EXTERNAL_DERIVED_BENCHMARK,False,28,15.99,15.97,16.038,stable,16.1087,7.0,420.0,16.178,16.282,16.504,16.904,17.3667,-0.06930000000000192,16.339175,16.178,16.504,0.12173595144817552,16.55425,16.178,16.904,0.24439662436298087,16.765666666666664,16.178,17.3667,0.3686292883402402,-0.10866666666666684,-0.10371428571428558,40.4507,43.0507,56.8347,213.557,219.68,21.328,23.44,0.0,7877.63,43632.0,16936.3,72.7547
2012-03-14 07:15:00,t15_20120314,train,EXTERNAL_DERIVED_BENCHMARK,False,29,15.96,15.9967,16.1227,stable,16.0233,7.0,435.0,16.1087,16.178,16.3927,16.83,17.268,-0.08539999999999992,16.24035,16.1087,16.3927,0.1074296164937392,16.4548375,16.1087,16.83,0.24366079361228815,16.660833333333333,16.1087,17.268,0.36160918437206807,-0.0946666666666675,-0.10304285714285706,40.348,42.904,56.12,215.221,218.187,21.4893,23.5507,0.127333,9734.14,54998.4,26204.8,116.608
2012-03-14 07:30:00,t15_20120314,train,EXTERNAL_DERIVED_BENCHMARK,False,30,15.97,16.038,16.246,stable,15.99,7.0,450.0,16.0233,16.1087,16.282,16.7333,17.126,-0.033299999999998775,16.148,16.0233,16.282,0.09480319087452196,16.354,16.0233,16.7333,0.2342799500597957,16.557108333333336,16.0233,17.126,0.3509303479285213,-0.08623333333333368,-0.10142857142857155,40.508,42.84,55.3573,215.093,217.739,21.5073,23.44,0.0,11285.8,62906.4,35655.7,164.304
2012-03-14 07:45:00,t15_20120314,train,EXTERNAL_DERIVED_BENCHMARK,False,31,15.9967,16.1227,16.4007,stable,15.96,7.0,465.0,15.99,16.0233,16.178,16.61,16.9933,-0.02999999999999936,16.075,15.99,16.178,0.07355708667416387,16.261087500000002,15.99,16.61,0.21173757600806267,16.462441666666667,15.99,16.9933,0.33767071104440416,-0.06266666666666687,-0.08857142857142845,40.556,42.064,54.4987,215.424,216.928,21.3453,26.528,0.0,12533.8,69208.7,44455.3,214.869
