timestamp,Temperature,Humidity,CO2,Noise,Pressure
2025-01-01 23:07:30,18.8,51,1649,32,1015.9
2025-01-01 23:12:30,18.8,51,1655,32,1016.0
2025-01-01 23:17:30,18.8,51,1667,32,1016.0
2025-01-01 23:22:30,18.7,51,1652,32,1016.0
2025-01-01 23:27:30,18.7,51,1670,32,1015.9
2025-01-01 23:32:30,18.7,51,1682,32,1015.9
2025-01-01 23:37:30,18.7,51,1652,32,1015.9
2025-01-01 23:42:30,18.6,51,1651,32,1015.9
2025-01-01 23:47:30,18.6,51,1663,32,1015.8
2025-01-01 23:52:30,18.6,51,1636,41,1015.8
2025-01-01 23:57:30,18.5,51,1640,45,1015.6
2025-01-02 00:02:30,18.5,51,1655,45,1015.5
2025-01-02 00:07:30,18.6,51,1655,45,1015.6
2025-01-02 00:12:30,18.6,51,1637,44,1015.5
2025-01-02 00:17:30,18.6,51,1637,45,1015.5
2025-01-02 00:22:30,18.6,51,1635,44,1015.5
2025-01-02 00:27:30,18.6,51,1655,45,1015.4
2025-01-02 00:32:30,18.5,51,1604,45,1015.4
2025-01-02 00:37:30,18.5,51,1623,45,1015.4
2025-01-02 00:47:30,18.5,51,1632,45,1015.4
2025-01-02 00:52:30,18.5,51,1655,42,1015.3
2025-01-02 00:57:30,18.5,51,1626,32,1015.3
2025-01-02 01:02:30,18.4,51,1684,32,1015.3
2025-01-02 01:07:30,18.4,51,1625,32,1015.3
2025-01-02 01:12:30,18.4,51,1636,32,1015.2
2025-01-02 01:17:30,18.4,51,1640,32,1015.0
2025-01-02 01:22:30,18.4,51,1640,32,1014.9
2025-01-02 01:27:30,18.3,51,1619,32,1014.9
2025-01-02 01:32:30,18.3,51,1626,32,1014.8
2025-01-02 01:37:30,18.2,51,1622,32,1014.8
2025-01-02 01:47:30,18.2,51,1606,32,1014.8
2025-01-02 01:52:30,18.2,51,1622,32,1014.7
2025-01-02 01:57:30,18.2,51,1642,32,1014.7
2025-01-02 02:02:30,18.2,51,1606,32,1014.7
2025-01-02 02:07:30,18.2,51,1600,32,1014.6
2025-01-02 02:12:30,18.2,51,1639,32,1014.6
2025-01-02 02:17:30,18.1,51,1618,32,1014.5
2025-01-02 02:22:30,18.1,51,1615,33,1014.5
2025-01-02 02:27:30,18.1,51,1613,44,1014.4
2025-01-02 02:32:30,18.1,51,1603,45,1014.4
2025-01-02 02:37:30,18.1,51,1609,45,1014.3
2025-01-02 02:47:30,18.1,51,1610,45,1014.2
2025-01-02 02:52:30,18.0,51,1609,45,1014.2
2025-01-02 02:57:30,18.0,51,1604,45,1014.2
2025-01-02 03:02:30,18.0,51,1625,45,1014.1
2025-01-02 03:07:30,18.0,51,1612,45,1014.0
2025-01-02 03:12:30,18.0,51,1619,45,1014.0
2025-01-02 03:17:30,18.0,51,1622,45,1013.9
2025-01-02 03:22:30,18.0,51,1610,45,1013.8
2025-01-02 03:27:30,18.0,51,1610,39,1013.7
2025-01-02 03:32:30,18.0,51,1602,32,1013.7
2025-01-02 03:37:30,17.9,51,1623,32,1013.6
2025-01-02 03:42:30,17.9,51,1636,32,1013.6
2025-01-02 03:47:30,17.9,51,1623,32,1013.5
2025-01-02 03:52:30,17.9,51,1625,32,1013.5
2025-01-02 03:57:30,17.9,51,1607,32,1013.5
2025-01-02 04:02:30,17.9,51,1610,32,1013.5
2025-01-02 04:07:30,17.9,51,1617,32,1013.3
2025-01-02 04:12:30,17.9,51,1604,32,1013.2
2025-01-02 04:17:30,17.9,51,1609,32,1013.2
2025-01-02 04:22:30,17.9,51,1623,32,1013.1
2025-01-02 04:27:30,17.9,51,1607,32,1013.2
2025-01-02 04:32:30,17.8,51,1623,32,1013.1
2025-01-02 04:37:30,17.8,51,1634,32,1013.2
2025-01-02 04:42:30,17.8,51,1611,32,1013.1
2025-01-02 04:47:30,17.8,51,1608,32,1013.1
2025-01-02 04:52:30,17.8,51,1608,32,1013.0
2025-01-02 04:57:30,17.8,51,1616,32,1012.9
2025-01-02 05:02:30,17.8,51,1612,41,1012.8
2025-01-02 05:07:30,17.8,51,1598,45,1012.9
2025-01-02 05:12:30,17.7,51,1605,45,1012.9
2025-01-02 05:17:30,17.7,51,1614,45,1012.8
2025-01-02 05:22:30,17.7,51,1613,45,1012.7
2025-01-02 05:27:30,17.7,51,1624,45,1012.7
2025-01-02 05:32:30,17.7,51,1601,45,1012.6
2025-01-02 05:37:30,17.7,51,1607,45,1012.6
2025-01-02 05:42:30,17.7,51,1617,45,1012.7
2025-01-02 05:47:30,17.7,51,1604,45,1012.6
2025-01-02 05:52:30,17.7,51,1602,45,1012.5
2025-01-02 05:57:30,17.7,51,1611,45,1012.4
2025-01-02 06:02:30,17.7,51,1609,45,1012.3
2025-01-02 06:07:30,17.7,51,1616,33,1012.4
2025-01-02 06:12:30,17.7,51,1610,33,1012.4
2025-01-02 06:17:30,17.7,51,1620,32,1012.3
2025-01-02 06:22:30,17.7,51,1625,32,1012.4
2025-01-02 06:27:30,17.6,51,1612,32,1012.4
2025-01-02 06:32:30,17.6,51,1608,33,1012.4
2025-01-02 06:37:30,17.6,51,1626,34,1012.4
2025-01-02 06:42:30,17.6,51,1615,32,1012.4
2025-01-02 06:47:30,17.6,51,1611,33,1012.3
2025-01-02 06:52:30,17.6,51,1640,32,1012.3
2025-01-02 06:57:30,17.6,51,1623,32,1012.3
2025-01-02 07:02:30,17.6,51,1626,32,1012.3
2025-01-02 07:07:30,17.6,51,1611,32,1012.3
2025-01-02 07:12:30,17.6,51,1614,32,1012.2
2025-01-02 07:17:30,17.5,51,1639,32,1012.1
2025-01-02 07:22:30,17.5,51,1595,32,1011.9
2025-01-02 07:27:30,17.5,51,1611,32,1011.8
2025-01-02 07:32:30,17.5,51,1607,32,1011.9
2025-01-02 07:37:30,17.5,51,1621,32,1012.0
2025-01-02 07:42:30,17.5,51,1608,32,1011.9
2025-01-02 07:47:30,17.5,51,1618,44,1011.9
2025-01-02 07:52:30,17.5,51,1617,45,1011.9
2025-01-02 07:57:30,17.5,51,1605,45,1011.9
2025-01-02 08:02:30,17.5,51,1611,45,1011.9
2025-01-02 08:07:30,17.5,51,1670,45,1011.8
2025-01-02 08:12:30,17.5,51,1610,46,1011.6
2025-01-02 08:17:30,17.5,51,1679,50,1011.6
2025-01-02 08:22:30,17.8,51,1720,51,1011.6
2025-01-02 08:27:30,18.2,51,1829,58,1011.6
2025-01-02 08:32:30,18.6,51,1973,55,1011.6
2025-01-02 08:37:30,18.9,51,2017,52,1011.5
2025-01-02 08:42:30,19.1,51,2020,46,1011.5
2025-01-02 08:47:30,19.3,50,2004,45,1011.6
2025-01-02 08:52:30,19.5,50,1942,53,1011.6
2025-01-02 08:57:30,19.6,50,2006,45,1011.6
2025-01-02 09:02:30,19.6,50,1977,46,1011.5
2025-01-02 09:07:30,19.6,50,1933,48,1011.5
2025-01-02 09:12:30,19.6,49,1882,51,1011.5
2025-01-02 09:17:30,19.6,49,1951,49,1011.7
2025-01-02 09:22:30,19.5,49,1901,42,1011.7
2025-01-02 09:27:30,19.5,49,1857,42,1011.7
2025-01-02 09:32:30,19.5,49,1825,42,1011.7
2025-01-02 09:37:30,19.5,49,1837,42,1011.7
2025-01-02 09:42:30,19.5,49,1794,41,1011.7
2025-01-02 09:47:30,19.6,49,1698,42,1011.5
2025-01-02 09:52:30,19.6,49,1748,41,1011.5
2025-01-02 09:57:30,19.6,48,1695,41,1011.5
2025-01-02 10:02:30,19.6,48,1721,46,1011.6
2025-01-02 10:07:30,19.5,48,1675,59,1011.6
2025-01-02 10:12:30,19.5,48,1663,62,1011.7
2025-01-02 10:17:30,19.5,48,1675,58,1011.7
2025-01-02 10:22:30,19.5,48,1648,61,1011.6
2025-01-02 10:27:30,19.4,48,1610,57,1011.7
2025-01-02 10:32:30,19.4,48,1611,58,1011.5
2025-01-02 10:37:30,19.4,48,1606,59,1011.5
2025-01-02 10:42:30,19.4,48,1637,55,1011.5
2025-01-02 10:47:30,19.3,48,1551,57,1011.3
2025-01-02 10:52:30,19.3,48,1591,52,1011.3
2025-01-02 10:57:30,19.2,48,1550,47,1011.1
2025-01-02 11:02:30,19.2,48,1533,44,1011.0
2025-01-02 11:07:30,19.1,48,1550,44,1010.9
2025-01-02 11:12:30,19.1,48,1507,44,1010.9
2025-01-02 11:17:30,19.1,48,1524,44,1010.8
2025-01-02 11:22:30,19.1,48,1508,43,1010.8
2025-01-02 11:27:30,19.2,48,1492,33,1010.5
2025-01-02 11:32:30,19.3,48,1483,32,1010.5
2025-01-02 11:37:30,19.4,48,1470,33,1010.3
2025-01-02 11:42:30,19.5,48,1453,33,1010.1
2025-01-02 11:47:30,19.7,48,1454,40,1010.2
2025-01-02 11:52:30,19.9,47,1455,42,1010.0
2025-01-02 11:57:30,20.0,47,1488,42,1009.8
2025-01-02 12:02:30,20.1,47,1457,43,1009.8
2025-01-02 12:07:30,20.2,47,1442,43,1009.9
2025-01-02 12:12:30,20.4,47,1461,42,1009.5
2025-01-02 12:17:30,20.5,47,1464,39,1009.4
2025-01-02 12:22:30,20.5,47,1445,38,1009.4
2025-01-02 12:27:30,20.6,46,1462,42,1009.3
2025-01-02 12:32:30,20.7,46,1440,40,1009.3
2025-01-02 12:37:30,20.7,47,1460,53,1009.2
2025-01-02 12:42:30,20.8,47,1434,52,1009.1
2025-01-02 12:47:30,20.8,47,1450,42,1008.9
2025-01-02 12:52:30,20.9,47,1465,45,1008.6
2025-01-02 12:57:30,21.0,47,1480,45,1008.7
2025-01-02 13:02:30,21.1,47,1524,45,1008.5
2025-01-02 13:07:30,21.2,47,1547,46,1008.5
2025-01-02 13:12:30,21.2,47,1550,56,1008.5
2025-01-02 13:17:30,21.2,47,1555,53,1008.3
2025-01-02 13:22:30,21.1,47,1534,56,1008.3
2025-01-02 13:27:30,21.0,47,1550,55,1008.2
2025-01-02 13:32:30,20.9,47,1477,50,1008.1
2025-01-02 13:37:30,20.8,46,1448,46,1008.1
2025-01-02 13:42:30,20.7,46,1352,51,1007.9
2025-01-02 13:47:30,20.5,46,1330,40,1007.8
2025-01-02 13:52:30,20.4,46,1288,42,1007.8
2025-01-02 13:57:30,20.3,46,1271,43,1007.9
2025-01-02 14:02:30,20.2,46,1237,45,1007.8
2025-01-02 14:07:30,20.0,46,1192,44,1007.5
2025-01-02 14:12:30,19.9,46,1234,47,1007.3
2025-01-02 14:17:30,19.8,46,1237,51,1007.2
2025-01-02 14:22:30,19.8,46,1234,39,1007.1
2025-01-02 14:27:30,19.7,46,1262,43,1007.0
2025-01-02 14:32:30,19.6,46,1245,38,1006.8
2025-01-02 14:37:30,19.5,47,1258,48,1006.8
2025-01-02 14:42:30,19.5,47,1291,47,1006.7
2025-01-02 14:47:30,19.4,47,1381,47,1006.7
2025-01-02 14:52:30,19.4,47,1405,44,1006.8
2025-01-02 14:57:30,19.4,47,1475,44,1006.7
2025-01-02 15:02:30,19.4,47,1602,44,1006.6
2025-01-02 15:07:30,19.3,47,1555,42,1006.5
2025-01-02 15:12:30,19.2,47,1498,46,1006.4
2025-01-02 15:17:30,19.2,47,1492,55,1006.4
2025-01-02 15:22:30,19.2,47,1479,55,1006.2
2025-01-02 15:27:30,19.1,47,1443,56,1006.1
2025-01-02 15:32:30,19.1,47,1403,53,1006.1
2025-01-02 15:37:30,19.0,47,1401,53,1005.9
2025-01-02 15:42:30,18.9,47,1341,47,1005.8
2025-01-02 15:47:30,18.9,47,1283,46,1005.7
2025-01-02 15:52:30,18.8,47,1259,46,1005.5
2025-01-02 15:57:30,18.8,47,1235,47,1005.5
2025-01-02 16:02:30,18.7,47,1195,47,1005.6
2025-01-02 16:07:30,18.7,47,1158,48,1005.6
2025-01-02 16:12:30,18.7,47,1170,51,1005.3
2025-01-02 16:17:30,18.6,48,1232,50,1005.2
2025-01-02 16:22:30,18.6,48,1198,45,1005.2
2025-01-02 16:27:30,18.6,48,1172,39,1005.0
2025-01-02 16:32:30,18.5,48,1167,34,1005.0
2025-01-02 16:37:30,18.5,48,1163,33,1004.7
2025-01-02 16:42:30,18.5,48,1156,39,1004.7
2025-01-02 16:47:30,18.4,48,1180,48,1004.6
2025-01-02 16:52:30,18.4,48,1229,52,1004.7
