timestamp,run_id,scenario,random_seed,thermal_state,thermal_state_code,will_cross_upper_5m,will_cross_lower_5m,will_excursion_5m,label_available_5m,will_cross_upper_10m,will_cross_lower_10m,will_excursion_10m,label_available_10m,will_cross_upper_15m,will_cross_lower_15m,will_excursion_15m,label_available_15m,current_temperature,previous_temperature,temperature_difference,temperature_slope,temperature_acceleration,distance_from_upper_limit,distance_from_lower_limit,distance_from_nearest_limit,sensor_currently_valid,time_since_previous_valid_sample,rolling_mean_5,rolling_standard_deviation_5,rolling_minimum_5,rolling_maximum_5,rolling_range_5,sample_count_5,valid_sample_count_5,valid_ratio_5,maximum_gap_seconds_5,temperature_slope_ls_5,rolling_mean_10,rolling_standard_deviation_10,rolling_minimum_10,rolling_maximum_10,rolling_range_10,sample_count_10,valid_sample_count_10,valid_ratio_10,maximum_gap_seconds_10,temperature_slope_ls_10,rolling_mean_20,rolling_standard_deviation_20,rolling_minimum_20,rolling_maximum_20,rolling_range_20,sample_count_20,valid_sample_count_20,valid_ratio_20,maximum_gap_seconds_20,temperature_slope_ls_20,feature_valid,feature_invalid_reason
2026-01-01T00:27:00+00:00,ambient_to_cold-20273329-491177cce4fe,ambient_to_cold,20273329,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,12.2832,12.5281,-0.24489999999999945,-0.004081666666666658,-1.8888888888889324e-06,-4.283200000000001,10.2832,4.283200000000001,True,60.0,12.802240000000001,0.3714013710260641,12.2832,13.2212,0.9379999999999988,5,5,1.0,60.0,-0.004252833333333331,13.511410000000001,0.8115092241620132,12.2832,14.8673,2.5840999999999994,10,10,1.0,60.0,-0.004683606060606061,15.07417,1.8215048770453532,12.2832,18.3745,6.0913,20,20,1.0,60.0,-0.005248471177944863,True,
2026-01-01T00:28:00+00:00,ambient_to_cold-20273329-491177cce4fe,ambient_to_cold,20273329,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,12.0098,12.2832,-0.27340000000000053,-0.004556666666666676,-7.916666666666966e-06,-4.0098,10.0098,4.0098,True,60.0,12.561699999999998,0.41473975454499207,12.0098,13.2212,1.2113999999999994,5,5,1.0,60.0,-0.004842999999999996,13.22566,0.7864691019995841,12.0098,14.4291,2.4193,10,10,1.0,60.0,-0.004542161616161614,14.755935,1.7724321626722441,12.0098,17.8237,5.8138999999999985,20,20,1.0,60.0,-0.005109575187969924,True,
2026-01-01T00:29:00+00:00,ambient_to_cold-20273329-491177cce4fe,ambient_to_cold,20273329,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,11.9376,12.0098,-0.07220000000000049,-0.0012033333333333414,5.588888888888891e-05,-3.9375999999999998,9.9376,3.9375999999999998,True,60.0,12.30498,0.31147394369359444,11.9376,12.7662,0.8285999999999998,5,5,1.0,60.0,-0.0036258333333333325,12.97651,0.7599611824955481,11.9376,14.2533,2.3156999999999996,10,10,1.0,60.0,-0.004375969696969696,14.461630000000003,1.7266996965598884,11.9376,17.5093,5.5717,20,20,1.0,60.0,-0.0049733007518797,True,
2026-01-01T00:30:00+00:00,ambient_to_cold-20273329-491177cce4fe,ambient_to_cold,20273329,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,11.625,11.9376,-0.31259999999999977,-0.005209999999999996,-6.677777777777758e-05,-3.625,9.625,3.625,True,60.0,12.076740000000001,0.3079810098042425,11.625,12.5281,0.9031000000000002,5,5,1.0,60.0,-0.003586333333333336,12.71368,0.7267049247115581,11.625,13.8456,2.2205999999999992,10,10,1.0,60.0,-0.0041859595959595946,14.167415,1.6831037526768848,11.625,17.2571,5.632100000000001,20,20,1.0,60.0,-0.004846670426065163,True,
2026-01-01T00:31:00+00:00,ambient_to_cold-20273329-491177cce4fe,ambient_to_cold,20273329,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,11.3276,11.625,-0.29739999999999966,-0.004956666666666661,4.222222222222243e-06,-3.3276000000000003,9.3276,3.3276000000000003,True,60.0,11.83664,0.32969875704958473,11.3276,12.2832,0.9556000000000004,5,5,1.0,60.0,-0.0038266666666666688,12.461879999999999,0.7271136744691512,11.3276,13.7076,2.379999999999999,10,10,1.0,60.0,-0.004188343434343434,13.87094,1.6342767845135697,11.3276,16.8113,5.483699999999999,20,20,1.0,60.0,-0.0047097418546365915,True,
2026-01-01T00:32:00+00:00,ambient_to_cold-20273329-491177cce4fe,ambient_to_cold,20273329,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,11.0585,11.3276,-0.2690999999999999,-0.0044849999999999985,7.861111111111046e-06,-3.0585000000000004,9.0585,3.0585000000000004,True,60.0,11.5917,0.3604481543856778,11.0585,12.0098,0.9512999999999998,5,5,1.0,60.0,-0.004187666666666665,12.196969999999999,0.7073066506827361,11.0585,13.2212,2.162699999999999,10,10,1.0,60.0,-0.004080010101010101,13.5833,1.5972879921917693,11.0585,16.3,5.2415,20,20,1.0,60.0,-0.004605591478696742,True,
2026-01-01T00:33:00+00:00,ambient_to_cold-20273329-491177cce4fe,ambient_to_cold,20273329,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,10.9878,11.0585,-0.07070000000000043,-0.0011783333333333405,5.511111111111097e-05,-2.9878,8.9878,2.9878,True,60.0,11.3873,0.35513523058131186,10.9878,11.9376,0.9497999999999998,5,5,1.0,60.0,-0.004110166666666666,11.9745,0.7027580579403053,10.9878,13.2212,2.2333999999999996,10,10,1.0,60.0,-0.004050888888888888,13.317689999999999,1.5647965765236111,10.9878,16.1324,5.1446000000000005,20,20,1.0,60.0,-0.004508646616541353,True,
2026-01-01T00:34:00+00:00,ambient_to_cold-20273329-491177cce4fe,ambient_to_cold,20273329,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,10.9079,10.9878,-0.0799000000000003,-0.0013316666666666717,-2.5555555555555214e-06,-2.9078999999999997,8.9079,2.9078999999999997,True,60.0,11.18136,0.2628851505886963,10.9079,11.625,0.7171000000000003,5,5,1.0,60.0,-0.002956666666666668,11.74317,0.6314212429907858,10.9079,12.7662,1.8582999999999998,10,10,1.0,60.0,-0.003635303030303031,13.056465,1.5081692870082635,10.9079,15.7573,4.849400000000001,20,20,1.0,60.0,-0.00434169298245614,True,
2026-01-01T00:35:00+00:00,ambient_to_cold-20273329-491177cce4fe,ambient_to_cold,20273329,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,10.5502,10.9079,-0.35769999999999946,-0.005961666666666658,-7.716666666666642e-05,-2.5502000000000002,8.5502,2.5502000000000002,True,60.0,10.9664,0.25141618881854316,10.5502,11.3276,0.7774000000000001,5,5,1.0,60.0,-0.0028423333333333347,11.52157,0.622290069099635,10.5502,12.5281,1.9779,10,10,1.0,60.0,-0.0035831212121212124,12.796109999999999,1.468377539973972,10.5502,15.3799,4.829699999999999,20,20,1.0,60.0,-0.004227676691729323,True,
2026-01-01T00:36:00+00:00,ambient_to_cold-20273329-491177cce4fe,ambient_to_cold,20273329,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,10.4981,10.5502,-0.05209999999999937,-0.0008683333333333229,8.488888888888892e-05,-2.498100000000001,8.4981,2.498100000000001,True,60.0,10.800500000000001,0.2312037629452458,10.4981,11.0585,0.5603999999999996,5,5,1.0,60.0,-0.0025973333333333317,11.31857,0.5911638944489319,10.4981,12.2832,1.7851,10,10,1.0,60.0,-0.0033951818181818185,12.55202,1.4236560791146202,10.4981,15.0238,4.525699999999999,20,20,1.0,60.0,-0.004094877192982456,True,
2026-01-01T00:37:00+00:00,ambient_to_cold-20273329-491177cce4fe,ambient_to_cold,20273329,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,10.3553,10.4981,-0.14280000000000115,-0.0023800000000000193,-2.5194444444444938e-05,-2.3552999999999997,8.3553,2.3552999999999997,True,60.0,10.65986,0.24495587031145338,10.3553,10.9878,0.6325000000000003,5,5,1.0,60.0,-0.0027913333333333327,11.12578,0.5586094983081001,10.3553,12.0098,1.6545000000000005,10,10,1.0,60.0,-0.0031990707070707063,12.318595,1.3813412034957235,10.3553,14.8673,4.5120000000000005,20,20,1.0,60.0,-0.003967437343358396,True,
2026-01-01T00:38:00+00:00,ambient_to_cold-20273329-491177cce4fe,ambient_to_cold,20273329,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,10.1509,10.3553,-0.2043999999999997,-0.0034066666666666616,-1.7111111111110705e-05,-2.1509,8.1509,2.1509,True,60.0,10.49248,0.24957251771788033,10.1509,10.9079,0.7569999999999997,5,5,1.0,60.0,-0.0028481666666666664,10.93989,0.5425674565434487,10.1509,11.9376,1.7866999999999997,10,10,1.0,60.0,-0.0031030808080808082,12.082775,1.3276455362313444,10.1509,14.4291,4.2782,20,20,1.0,60.0,-0.0038128433583959893,True,
2026-01-01T00:39:00+00:00,ambient_to_cold-20273329-491177cce4fe,ambient_to_cold,20273329,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,9.9821,10.1509,-0.16879999999999917,-0.0028133333333333196,9.888888888889033e-06,-1.9821000000000009,7.982100000000001,1.9821000000000009,True,60.0,10.30732,0.2135064626657514,9.9821,10.5502,0.5680999999999994,5,5,1.0,60.0,-0.002472333333333333,10.744340000000001,0.49833049916699557,9.9821,11.625,1.6428999999999991,10,10,1.0,60.0,-0.002865232323232323,11.860425,1.2878598021038676,9.9821,14.2533,4.2711999999999986,20,20,1.0,60.0,-0.003695550125313282,True,
2026-01-01T00:40:00+00:00,ambient_to_cold-20273329-491177cce4fe,ambient_to_cold,20273329,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,9.7273,9.9821,-0.25480000000000125,-0.004246666666666688,-2.3888888888889468e-05,-1.7272999999999996,7.7273,1.7272999999999996,True,60.0,10.14274,0.2720017176417128,9.7273,10.4981,0.7708000000000013,5,5,1.0,60.0,-0.003191333333333336,10.554570000000002,0.48805887564926687,9.7273,11.3276,1.6003000000000007,10,10,1.0,60.0,-0.0028113030303030303,11.634125000000001,1.2444234628433415,9.7273,13.8456,4.1183,20,20,1.0,60.0,-0.0035737330827067663,True,
2026-01-01T00:41:00+00:00,ambient_to_cold-20273329-491177cce4fe,ambient_to_cold,20273329,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,9.4645,9.7273,-0.26280000000000037,-0.004380000000000006,-2.2222222222219773e-06,-1.4644999999999992,7.464499999999999,1.4644999999999992,True,60.0,9.93602,0.31304557112350556,9.4645,10.3553,0.8908000000000005,5,5,1.0,60.0,-0.003675333333333335,10.368260000000001,0.5124039152856134,9.4645,11.0585,1.5940000000000012,10,10,1.0,60.0,-0.0029433535353535364,11.41507,1.2212441238753262,9.4645,13.7076,4.2431,20,20,1.0,60.0,-0.0035083433583959892,True,
2026-01-01T00:42:00+00:00,ambient_to_cold-20273329-491177cce4fe,ambient_to_cold,20273329,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,9.3937,9.4645,-0.07079999999999842,-0.0011799999999999736,5.3333333333333875e-05,-1.3937000000000008,7.393700000000001,1.3937000000000008,True,60.0,9.7437,0.2909872849456508,9.3937,10.1509,0.7571999999999992,5,5,1.0,60.0,-0.0033866666666666667,10.20178,0.5312021984141491,9.3937,10.9878,1.5940999999999992,10,10,1.0,60.0,-0.0030623838383838386,11.199375,1.1774655072973532,9.3937,13.2212,3.827499999999999,20,20,1.0,60.0,-0.0033863245614035088,True,
2026-01-01T00:43:00+00:00,ambient_to_cold-20273329-491177cce4fe,ambient_to_cold,20273329,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,9.0236,9.3937,-0.37010000000000076,-0.006168333333333346,-8.313888888888954e-05,-1.0236,7.0236,1.0236,True,60.0,9.51824,0.323091043515664,9.0236,9.9821,0.9585000000000008,5,5,1.0,60.0,-0.003751,10.00536,0.5662358399112721,9.0236,10.9079,1.8842999999999996,10,10,1.0,60.0,-0.00326010101010101,10.98993,1.1732962294748983,9.0236,13.2212,4.1975999999999996,20,20,1.0,60.0,-0.00337459649122807,True,
2026-01-01T00:44:00+00:00,ambient_to_cold-20273329-491177cce4fe,ambient_to_cold,20273329,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,9.2104,9.0236,0.18679999999999986,0.003113333333333331,0.00015469444444444463,-1.2104,7.2104,1.2104,True,60.0,9.3639,0.23766964467520874,9.0236,9.7273,0.7036999999999995,5,5,1.0,60.0,-0.002457833333333331,9.835609999999999,0.5230164996441531,9.0236,10.5502,1.5266000000000002,10,10,1.0,60.0,-0.0029799696969696975,10.789390000000001,1.1161611939590146,9.0236,12.7662,3.7425999999999995,20,20,1.0,60.0,-0.003211117794486216,True,
2026-01-01T00:45:00+00:00,ambient_to_cold-20273329-491177cce4fe,ambient_to_cold,20273329,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,8.9167,9.2104,-0.2936999999999994,-0.0048949999999999905,-0.00013347222222222203,-0.9167000000000005,6.9167000000000005,0.9167000000000005,True,60.0,9.201780000000001,0.2092596989389961,8.9167,9.4645,0.5477999999999987,5,5,1.0,60.0,-0.002131499999999997,9.67226,0.5293757723961505,8.9167,10.4981,1.5814000000000004,10,10,1.0,60.0,-0.003021353535353536,10.596915000000001,1.0902883509764802,8.9167,12.5281,3.6113999999999997,20,20,1.0,60.0,-0.00313678320802005,True,
2026-01-01T00:46:00+00:00,ambient_to_cold-20273329-491177cce4fe,ambient_to_cold,20273329,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,8.9087,8.9167,-0.008000000000000895,-0.00013333333333334825,7.936111111111071e-05,-0.9086999999999996,6.9087,0.9086999999999996,True,60.0,9.090620000000001,0.18656873693102738,8.9087,9.3937,0.4850000000000012,5,5,1.0,60.0,-0.0017948333333333366,9.51332,0.4950535340748711,8.9087,10.3553,1.4466,10,10,1.0,60.0,-0.00279789898989899,10.415945,1.0545180256757172,8.9087,12.2832,3.374500000000001,20,20,1.0,60.0,-0.003030532581453634,True,
2026-01-01T00:47:00+00:00,ambient_to_cold-20273329-491177cce4fe,ambient_to_cold,20273329,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,8.7329,8.9087,-0.17579999999999885,-0.002929999999999981,-4.6611111111110545e-05,-0.7329000000000008,6.732900000000001,0.7329000000000008,True,60.0,8.958459999999999,0.15672539806948388,8.7329,9.2104,0.47749999999999915,5,5,1.0,60.0,-0.0014718333333333315,9.35108,0.45691212459292246,8.7329,10.1509,1.4179999999999993,10,10,1.0,60.0,-0.0025718383838383837,10.23843,1.0236193887866778,8.7329,12.0098,3.2768999999999995,20,20,1.0,60.0,-0.0029398746867167922,True,
2026-01-01T00:48:00+00:00,ambient_to_cold-20273329-491177cce4fe,ambient_to_cold,20273329,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,8.5088,8.7329,-0.22409999999999997,-0.0037349999999999996,-1.341666666666698e-05,-0.5088000000000008,6.508800000000001,0.5088000000000008,True,60.0,8.855500000000001,0.2314136296764689,8.5088,9.2104,0.7015999999999991,5,5,1.0,60.0,-0.0026449999999999967,9.18687,0.43448374204337825,8.5088,9.9821,1.4733,10,10,1.0,60.0,-0.0024488585858585847,10.06338,1.0049117193067316,8.5088,11.9376,3.428799999999999,20,20,1.0,60.0,-0.0028855413533834585,True,
2026-01-01T00:49:00+00:00,ambient_to_cold-20273329-491177cce4fe,ambient_to_cold,20273329,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,8.3365,8.5088,-0.17230000000000167,-0.0028716666666666947,1.4388888888888416e-05,-0.33649999999999913,6.336499999999999,0.33649999999999913,True,60.0,8.680719999999999,0.227344710956815,8.3365,8.9167,0.5802000000000014,5,5,1.0,60.0,-0.0026005000000000025,9.022310000000001,0.413243229708625,8.3365,9.7273,1.3908000000000005,10,10,1.0,60.0,-0.002338333333333333,9.883325000000001,0.9751402242113753,8.3365,11.625,3.288500000000001,20,20,1.0,60.0,-0.002803487468671679,True,
2026-01-01T00:50:00+00:00,ambient_to_cold-20273329-491177cce4fe,ambient_to_cold,20273329,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,8.4873,8.3365,0.15080000000000027,0.002513333333333338,8.975000000000054e-05,-0.4872999999999994,6.487299999999999,0.4872999999999994,True,60.0,8.59484,0.20163132296356504,8.3365,8.9087,0.5722000000000005,5,5,1.0,60.0,-0.0020653333333333366,8.898309999999999,0.3664920829977292,8.3365,9.4645,1.1280000000000001,10,10,1.0,60.0,-0.002041383838383839,9.72644,0.9338405931421118,8.3365,11.3276,2.991100000000001,20,20,1.0,60.0,-0.0026775388471177945,True,
2026-01-01T00:51:00+00:00,ambient_to_cold-20273329-491177cce4fe,ambient_to_cold,20273329,EXCURSION_RISK,2.0,True,False,True,True,True,False,True,True,True,False,True,True,8.0741,8.4873,-0.4131999999999998,-0.006886666666666663,-0.0001566666666666667,-0.07409999999999961,6.0741,0.07409999999999961,True,60.0,8.42792,0.21754381995367428,8.0741,8.7329,0.6588000000000012,5,5,1.0,60.0,-0.0022318333333333396,8.759269999999999,0.3884062642388936,8.0741,9.3937,1.3196000000000012,10,10,1.0,60.0,-0.002161565656565658,9.563765,0.9240783539695167,8.0741,11.0585,2.984400000000001,20,20,1.0,60.0,-0.0026495952380952382,True,
2026-01-01T00:52:00+00:00,ambient_to_cold-20273329-491177cce4fe,ambient_to_cold,20273329,STABLE,0.0,False,False,False,True,False,False,False,True,False,False,False,True,8.1124,8.0741,0.03829999999999956,0.0006383333333333259,0.0001254166666666665,-0.11239999999999917,6.112399999999999,0.11239999999999917,True,60.0,8.30382,0.1822978815017768,8.0741,8.5088,0.4347000000000012,5,5,1.0,60.0,-0.0017586666666666714,8.631139999999998,0.36883067442935386,8.0741,9.2104,1.1363000000000003,10,10,1.0,60.0,-0.0020447070707070724,9.41646,0.9087537749027574,8.0741,10.9878,2.9137000000000004,20,20,1.0,60.0,-0.00260180701754386,True,
2026-01-01T00:53:00+00:00,ambient_to_cold-20273329-491177cce4fe,ambient_to_cold,20273329,STABLE,0.0,False,False,False,True,False,False,False,True,False,False,False,True,8.0758,8.1124,-0.036599999999999966,-0.0006099999999999994,-2.080555555555542e-05,-0.0757999999999992,6.075799999999999,0.0757999999999992,True,60.0,8.217220000000001,0.16651793176722787,8.0741,8.4873,0.4131999999999998,5,5,1.0,60.0,-0.0014938333333333336,8.536359999999998,0.3774792502906764,8.0741,9.2104,1.1363000000000003,10,10,1.0,60.0,-0.002113494949494952,9.27086,0.8780928512406941,8.0741,10.9079,2.8338,20,20,1.0,60.0,-0.0025075012531328325,True,
2026-01-01T00:54:00+00:00,ambient_to_cold-20273329-491177cce4fe,ambient_to_cold,20273329,STABLE,0.0,False,False,False,True,False,False,False,True,False,False,False,True,8.0062,8.0758,-0.06959999999999944,-0.0011599999999999907,-9.16666666666652e-06,-0.006199999999999761,6.0062,0.006199999999999761,True,60.0,8.15116,0.17153612564131984,8.0062,8.4873,0.48109999999999964,5,5,1.0,60.0,-0.0016008333333333328,8.41594,0.33266135693826837,8.0062,8.9167,0.9105000000000008,10,10,1.0,60.0,-0.0018465252525252545,9.125775,0.83424855161697,8.0062,10.5502,2.5440000000000005,20,20,1.0,60.0,-0.0023778107769423565,True,
2026-01-01T00:55:00+00:00,ambient_to_cold-20273329-491177cce4fe,ambient_to_cold,20273329,STABLE,0.0,False,False,False,True,False,False,False,True,False,False,False,True,7.6544,8.0062,-0.3517999999999999,-0.0058633333333333315,-7.8388888888889e-05,0.34560000000000013,5.6544,0.34560000000000013,True,60.0,7.984579999999999,0.16861739412063373,7.6544,8.1124,0.4579999999999993,5,5,1.0,60.0,-0.0015759999999999982,8.28971,0.3572783577268694,7.6544,8.9087,1.2542999999999997,10,10,1.0,60.0,-0.0019824343434343447,8.980985,0.8257144738194991,7.6544,10.4981,2.843700000000001,20,20,1.0,60.0,-0.002353289473684211,True,
2026-01-01T00:56:00+00:00,ambient_to_cold-20273329-491177cce4fe,ambient_to_cold,20273329,STABLE,0.0,False,False,False,True,False,False,False,True,False,False,False,True,7.7384,7.6544,0.08400000000000052,0.0014000000000000087,0.00012105555555555567,0.2615999999999996,5.7384,0.2615999999999996,True,60.0,7.917440000000001,0.18558609430674614,7.6544,8.1124,0.4579999999999993,5,5,1.0,60.0,-0.001948999999999995,8.17268,0.3256243442987763,7.6544,8.7329,1.078500000000001,10,10,1.0,60.0,-0.0017958585858585867,8.843,0.7904957368639076,7.6544,10.3553,2.7009,20,20,1.0,60.0,-0.002249902255639098,True,
2026-01-01T00:57:00+00:00,ambient_to_cold-20273329-491177cce4fe,ambient_to_cold,20273329,STABLE,0.0,False,False,False,True,False,False,False,True,False,False,False,True,7.5159,7.7384,-0.22250000000000014,-0.0037083333333333356,-8.513888888888907e-05,0.48409999999999975,5.5159,0.48409999999999975,True,60.0,7.798139999999999,0.21178928773673042,7.5159,8.0758,0.559899999999999,5,5,1.0,60.0,-0.002312666666666662,8.05098,0.32089199990028877,7.5159,8.5088,0.9929000000000006,10,10,1.0,60.0,-0.001770464646464646,8.70103,0.7605492653996927,7.5159,10.1509,2.635,20,20,1.0,60.0,-0.002167904761904763,True,
2026-01-01T00:58:00+00:00,ambient_to_cold-20273329-491177cce4fe,ambient_to_cold,20273329,STABLE,0.0,False,False,False,True,False,False,False,True,False,False,False,True,7.482,7.5159,-0.03390000000000004,-0.0005650000000000007,5.2388888888888914e-05,0.5179999999999998,5.482,0.5179999999999998,True,60.0,7.67938,0.1879378876119204,7.482,8.0062,0.5241999999999996,5,5,1.0,60.0,-0.001978166666666664,7.948299999999999,0.3222458719673629,7.482,8.4873,1.0052999999999992,10,10,1.0,60.0,-0.001779030303030301,8.567585000000001,0.7278895337034405,7.482,9.9821,2.5001000000000007,20,20,1.0,60.0,-0.0020766052631578952,True,
2026-01-01T00:59:00+00:00,ambient_to_cold-20273329-491177cce4fe,ambient_to_cold,20273329,STABLE,0.0,False,False,False,True,False,False,False,True,False,False,False,True,7.2262,7.482,-0.2557999999999998,-0.00426333333333333,-6.163888888888881e-05,0.7737999999999996,5.2262,0.7737999999999996,True,60.0,7.52338,0.1752050501556095,7.2262,7.7384,0.5122,5,5,1.0,60.0,-0.001854666666666665,7.837269999999999,0.35859121308253666,7.2262,8.4873,1.261099999999999,10,10,1.0,60.0,-0.0020041515151515126,8.42979,0.7076431041845964,7.2262,9.7273,2.501099999999999,20,20,1.0,60.0,-0.0020237418546365914,True,
2026-01-01T01:00:00+00:00,ambient_to_cold-20273329-491177cce4fe,ambient_to_cold,20273329,STABLE,0.0,False,False,False,True,False,False,False,True,False,False,False,True,7.2247,7.2262,-0.0015000000000000568,-2.5000000000000946e-05,7.063888888888882e-05,0.7752999999999997,5.2247,0.7752999999999997,True,60.0,7.4374400000000005,0.19421592725631162,7.2247,7.7384,0.5137,5,5,1.0,60.0,-0.002195166666666666,7.71101,0.32850627223845275,7.2247,8.1124,0.8876999999999988,10,10,1.0,60.0,-0.0018387777777777753,8.30466,0.6881400521696229,7.2247,9.4645,2.239799999999999,20,20,1.0,60.0,-0.0019692180451127816,True,
2026-01-01T01:01:00+00:00,ambient_to_cold-20273329-491177cce4fe,ambient_to_cold,20273329,STABLE,0.0,False,False,False,True,False,False,False,True,False,False,False,True,7.0945,7.2247,-0.13020000000000032,-0.0021700000000000053,-3.575000000000007e-05,0.9055,5.0945,0.9055,True,60.0,7.308660000000001,0.1629163048931195,7.0945,7.5159,0.4214000000000002,5,5,1.0,60.0,-0.0018335000000000007,7.613049999999999,0.35092055012495893,7.0945,8.1124,1.0178999999999991,10,10,1.0,60.0,-0.001995808080808079,8.186160000000001,0.682244385392809,7.0945,9.3937,2.299200000000001,20,20,1.0,60.0,-0.0019521303258145362,True,
2026-01-01T01:02:00+00:00,ambient_to_cold-20273329-491177cce4fe,ambient_to_cold,20273329,STABLE,0.0,False,False,False,True,False,False,False,True,False,False,False,True,7.0569,7.0945,-0.0376000000000003,-0.0006266666666666716,2.5722222222222227e-05,0.9431000000000003,5.0569,0.9431000000000003,True,60.0,7.21686,0.14900140402032166,7.0569,7.482,0.4251000000000005,5,5,1.0,60.0,-0.0016365000000000023,7.5075,0.34351080041245163,7.0569,8.0758,1.0188999999999995,10,10,1.0,60.0,-0.0019465656565656557,8.06932,0.6653266720942517,7.0569,9.2104,2.1535,20,20,1.0,60.0,-0.0019032280701754387,True,
2026-01-01T01:03:00+00:00,ambient_to_cold-20273329-491177cce4fe,ambient_to_cold,20273329,STABLE,0.0,False,False,False,True,False,False,False,True,False,False,False,True,7.0183,7.0569,-0.038599999999999746,-0.0006433333333333291,-2.777777777776243e-07,0.9817,5.0183,0.9817,True,60.0,7.1241200000000005,0.08617471554943675,7.0183,7.2262,0.20790000000000042,5,5,1.0,60.0,-0.0009726666666666692,7.401750000000002,0.3137702702615443,7.0183,8.0062,0.9878999999999998,10,10,1.0,60.0,-0.0017598484848484848,7.969055,0.665061009588603,7.0183,9.2104,2.1921,20,20,1.0,60.0,-0.001902344611528822,True,
2026-01-01T01:04:00+00:00,ambient_to_cold-20273329-491177cce4fe,ambient_to_cold,20273329,STABLE,0.0,False,False,False,True,False,False,False,True,False,False,False,True,6.881,7.0183,-0.13729999999999976,-0.0022883333333333293,-2.741666666666667e-05,1.1189999999999998,4.881,1.1189999999999998,True,60.0,7.055080000000001,0.11134164360213897,6.881,7.2247,0.3437000000000001,5,5,1.0,60.0,-0.0012726666666666672,7.289230000000001,0.2763568492004526,6.881,7.7384,0.8574000000000002,10,10,1.0,60.0,-0.0015616464646464648,7.852585,0.641004835609695,6.881,8.9167,2.0357000000000003,20,20,1.0,60.0,-0.001834735588972431,True,
2026-01-01T01:05:00+00:00,ambient_to_cold-20273329-491177cce4fe,ambient_to_cold,20273329,STABLE,0.0,False,False,False,True,False,False,False,True,False,False,False,True,6.9,6.881,0.019000000000000128,0.0003166666666666688,4.341666666666663e-05,1.0999999999999996,4.9,1.0999999999999996,True,60.0,6.990139999999999,0.08506192097539964,6.881,7.0945,0.2134999999999998,5,5,1.0,60.0,-0.0009414999999999982,7.21379,0.26925267111024376,6.881,7.7384,0.8574000000000002,10,10,1.0,60.0,-0.0015097474747474751,7.7517499999999995,0.624078019561667,6.881,8.9087,2.0276999999999994,20,20,1.0,60.0,-0.0017815112781954883,True,
2026-01-01T01:06:00+00:00,ambient_to_cold-20273329-491177cce4fe,ambient_to_cold,20273329,STABLE,0.0,False,False,False,True,False,False,False,True,False,False,False,True,6.8082,6.9,-0.0918000000000001,-0.0015300000000000016,-3.077777777777784e-05,1.1917999999999997,4.8082,1.1917999999999997,True,60.0,6.93288,0.09164635071853469,6.8082,7.0569,0.24869999999999948,5,5,1.0,60.0,-0.0010261666666666644,7.12077,0.22972383441863467,6.8082,7.5159,0.7077,10,10,1.0,60.0,-0.0012955656565656567,7.646725000000001,0.5966831561851001,6.8082,8.7329,1.9247000000000005,20,20,1.0,60.0,-0.0017017055137844607,True,
